date,latitude,longitude,themes,tone
2020-01-02,53.3331,-6.24889,"['SHORTAGE', 'SCIENCE', 'SCIENCE', 'SCIENCE', 'SOC_INNOVATION', 'SOC_INNOVATION', 'SOC_INNOVATION', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'TAX_ETHNICITY_IRISH', 'TAX_ETHNICITY_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_ECON_PRICE', 'TAX_FNCACT_MINISTER', '']",0.3802281368821289
2020-01-02,53.3331,-6.24889,"['SHORTAGE', 'SCIENCE', 'SCIENCE', 'SCIENCE', 'SOC_INNOVATION', 'SOC_INNOVATION', 'SOC_INNOVATION', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'TAX_ETHNICITY_IRISH', 'TAX_ETHNICITY_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_ECON_PRICE', 'TAX_FNCACT_MINISTER', '']",0.3802281368821289
2020-01-02,53.3331,-6.24889,"['SHORTAGE', 'SCIENCE', 'SCIENCE', 'SCIENCE', 'SOC_INNOVATION', 'SOC_INNOVATION', 'SOC_INNOVATION', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'TAX_ETHNICITY_IRISH', 'TAX_ETHNICITY_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_ECON_PRICE', 'TAX_FNCACT_MINISTER', '']",0.3802281368821289
2020-01-02,53.3331,-6.24889,"['SHORTAGE', 'SCIENCE', 'SCIENCE', 'SCIENCE', 'SOC_INNOVATION', 'SOC_INNOVATION', 'SOC_INNOVATION', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'TAX_ETHNICITY_IRISH', 'TAX_ETHNICITY_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_ECON_PRICE', 'TAX_FNCACT_MINISTER', '']",0.3802281368821289
2020-01-02,53.3331,-6.24889,"['SHORTAGE', 'SCIENCE', 'SCIENCE', 'SCIENCE', 'SOC_INNOVATION', 'SOC_INNOVATION', 'SOC_INNOVATION', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'TAX_ETHNICITY_IRISH', 'TAX_ETHNICITY_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_ECON_PRICE', 'TAX_FNCACT_MINISTER', '']",0.3802281368821289
2020-01-02,53.3331,-6.24889,"['SHORTAGE', 'SCIENCE', 'SCIENCE', 'SCIENCE', 'SOC_INNOVATION', 'SOC_INNOVATION', 'SOC_INNOVATION', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'TAX_ETHNICITY_IRISH', 'TAX_ETHNICITY_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_ECON_PRICE', 'TAX_FNCACT_MINISTER', '']",0.3802281368821289
2020-01-02,53.3331,-6.24889,"['SHORTAGE', 'SCIENCE', 'SCIENCE', 'SCIENCE', 'SOC_INNOVATION', 'SOC_INNOVATION', 'SOC_INNOVATION', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'TAX_ETHNICITY_IRISH', 'TAX_ETHNICITY_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_WORLDLANGUAGES_IRISH', 'TAX_ECON_PRICE', 'TAX_FNCACT_MINISTER', '']",0.3802281368821289
2020-01-03,8.549339999999999,-72.3914,"['ECON_BANKRUPTCY', 'GENERAL_HEALTH', 'TAX_DISEASE_DISEASES', 'WB_1406_DISEASES', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'UNGP_HEALTHCARE', 'WB_678_DIGITAL_GOVERNMENT', 'WB_694_BROADCAST_AND_MEDIA', 'WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES', 'SHORTAGE', 'CRISISLEX_C04_LOGISTICS_TRANSPORT', 'AFFECT', 'SOC_POINTSOFINTEREST_AIRPORTS', 'SOC_POINTSOFINTEREST_AIRPORTS', 'WB_135_TRANSPORT', 'WB_135_TRANSPORT', 'WB_1803_TRANSPORT_INFRASTRUCTURE', 'WB_1803_TRANSPORT_INFRASTRUCTURE', 'WB_1804_AIRPORTS', 'WB_1804_AIRPORTS', 'MANMADE_DISASTER_IMPLIED', 'MANMADE_DISASTER_IMPLIED', 'CRISISLEX_CRISISLEXREC', 'URBAN', 'GENERAL_GOVERNMENT', 'UNGP_FORESTS_RIVERS_OCEANS', 'LEADER', 'TAX_FNCACT_PRESIDENT', 'USPEC_POLITICS_GENERAL', 'WB_137_WATER', 'WB_137_WATER', 'PUBLIC_TRANSPORT', 'PUBLIC_TRANSPORT', 'TAX_ETHNICITY_VENEZUELAN', 'TAX_ETHNICITY_VENEZUELANS', 'TAX_ETHNICITY_VENEZUELANS', 'WATER_SECURITY', 'TAX_FNCACT_COOK', '']",-4.78011472275335
2020-01-03,49.7,-123.15,"['TAX_FNCACT_BUYER', 'GENERAL_GOVERNMENT', 'EPU_POLICY_GOVERNMENT', 'ECON_HOUSING_PRICES', 'EPU_POLICY_INTEREST_RATES', 'EPU_CATS_MONETARY_POLICY', 'WB_904_HOUSING_MARKETS', 'WB_817_LAND_AND_HOUSING', 'WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS', 'WB_699_URBAN_DEVELOPMENT', 'CRISISLEX_T04_INFRASTRUCTURE', 'CRISISLEX_T04_INFRASTRUCTURE', 'EPU_ECONOMY_HISTORIC', 'ECON_TAXATION', 'USPEC_POLICY', 'EPU_POLICY_TAX', 'EPU_CATS_TAXES', 'WB_336_NON_BANK_FINANCIAL_INSTITUTIONS', 'WB_336_NON_BANK_FINANCIAL_INSTITUTIONS', 'WB_336_NON_BANK_FINANCIAL_INSTITUTIONS', 'WB_1920_FINANCIAL_SECTOR_DEVELOPMENT', 'WB_1920_FINANCIAL_SECTOR_DEVELOPMENT', 'WB_1920_FINANCIAL_SECTOR_DEVELOPMENT', 'WB_612_HOUSING_FINANCE', 'WB_612_HOUSING_FINANCE', 'WB_612_HOUSING_FINANCE', 'WB_332_CAPITAL_MARKETS', 'WB_332_CAPITAL_MARKETS', 'WB_332_CAPITAL_MARKETS', 'TAX_FNCACT_BROKER', 'SHORTAGE', 'ECON_INTEREST_RATES', 'EPU_POLICY_INTEREST_RATE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'TAX_ECON_PRICE', 'LEADER', 'TAX_FNCACT_PRESIDENT', 'USPEC_POLITICS_GENERAL', '']",-0.5033557046979871
2020-01-03,47.5287,-121.825,"['TAX_FNCACT_PROFESSOR', 'TAX_FNCACT_DIRECTOR', 'TAX_FNCACT_DIRECTOR', 'SHORTAGE', 'SHORTAGE', 'TAX_FNCACT_SPECIALIST', 'WATER_SECURITY', 'WATER_SECURITY', 'NATURAL_DISASTER_WINTER_STORMS', 'NATURAL_DISASTER_WINTER_STORMS', 'CRISISLEX_T11_UPDATESSYMPATHY', 'SLFID_NATURAL_RESOURCES', 'WB_471_ECONOMIC_GROWTH', 'WB_1078_DETERMINANTS_OF_GROWTH', 'WB_1079_COMMODITIES_AND_RESOURCES', 'ECON_ELECTRICALGENERATION', 'NATURAL_DISASTER_AVALANCHE', 'NATURAL_DISASTER_AVALANCHE', 'CRISISLEX_O01_WEATHER', 'CRISISLEX_O01_WEATHER', 'TAX_FNCACT_SUPERVISOR', 'UNGP_CLIMATE_CHANGE_ACTION', 'UNGP_CLIMATE_CHANGE_ACTION', 'TAX_WORLDFISH_FISH', 'WB_1979_NATURAL_RESOURCE_MANAGEMENT', 'WB_1979_NATURAL_RESOURCE_MANAGEMENT', 'WB_1979_NATURAL_RESOURCE_MANAGEMENT', 'WB_1979_NATURAL_RESOURCE_MANAGEMENT', 'WB_435_AGRICULTURE_AND_FOOD_SECURITY', 'WB_435_AGRICULTURE_AND_FOOD_SECURITY', 'WB_435_AGRICULTURE_AND_FOOD_SECURITY', 'WB_435_AGRICULTURE_AND_FOOD_SECURITY', 'WB_1986_MOUNTAINS', 'WB_1986_MOUNTAINS', 'WB_1986_MOUNTAINS', 'WB_1986_MOUNTAINS', 'TAX_WORLDLANGUAGES_YAKIMA', 'TAX_WORLDLANGUAGES_YAKIMA', 'EDUCATION', 'SOC_POINTSOFINTEREST_UNIVERSITY', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_135_TRANSPORT', 'WB_1174_WAREHOUSING_AND_STORAGE', 'WB_793_TRANSPORT_AND_LOGISTICS_SERVICES', 'TAX_FNCACT_CLIMATOLOGIST', 'AGRICULTURE', 'USPEC_POLICY', 'WB_1773_CLIMATE_CHANGE_IMPACTS', 'WB_571_CLIMATE_SCIENCE', 'WB_567_CLIMATE_CHANGE', 'TAX_FNCACT_OFFICIALS', 'UNGP_FORESTS_RIVERS_OCEANS', 'WB_151_IRRIGATION_AND_DRAINAGE', 'WB_151_IRRIGATION_AND_DRAINAGE', 'WB_140_AGRICULTURAL_WATER_MANAGEMENT', 'WB_140_AGRICULTURAL_WATER_MANAGEMENT', '']",-0.9100101112234581
2020-01-03,-22.0,-49.0,"['WB_678_DIGITAL_GOVERNMENT', 'WB_694_BROADCAST_AND_MEDIA', 'WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES', 'SHORTAGE', 'SHORTAGE', 'SHORTAGE', 'WB_507_ENERGY_AND_EXTRACTIVES', 'WB_507_ENERGY_AND_EXTRACTIVES', 'WB_895_MINING_SYSTEMS', 'WB_895_MINING_SYSTEMS', 'WB_1700_NONMETALLIC_MINERAL_MINING_AND_QUARRYING', 'WB_1700_NONMETALLIC_MINERAL_MINING_AND_QUARRYING', 'CRISISLEX_CRISISLEXREC', 'WB_138_WATER_SUPPLY', 'ECON_HOUSING_PRICES', 'ECON_HOUSING_PRICES', 'ECON_HOUSING_PRICES', 'ECON_HOUSING_PRICES', 'GENERAL_HEALTH', 'MEDICAL', 'EPU_POLICY_REGULATORY', 'SANITATION', 'SANITATION', 'WB_139_SANITATION_AND_WASTEWATER', 'WB_139_SANITATION_AND_WASTEWATER', 'WB_2000_SANITATION', 'WB_2000_SANITATION', 'WB_1199_WATER_SUPPLY_AND_SANITATION', 'WB_1199_WATER_SUPPLY_AND_SANITATION', 'CRISISLEX_C06_WATER_SANITATION', 'CRISISLEX_C06_WATER_SANITATION', 'TAX_FNCACT_REGULATOR', 'WATER_SECURITY', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_137_WATER', 'WB_148_SEWERAGE', 'WB_148_SEWERAGE', 'WB_2003_SANITATION_TECHNOLOGIES', 'WB_2003_SANITATION_TECHNOLOGIES', 'LEADER', 'TAX_FNCACT_MAYOR', 'TAX_FNCACT_OFFICIAL', 'TOURISM', 'TOURISM', 'TOURISM', 'TOURISM', 'TAX_FNCACT_TOURISTS', 'TAX_FNCACT_TOURISTS', 'TAX_FNCACT_TOURISTS', 'TAX_FNCACT_TOURISTS', '']",-2.64462809917355
2020-01-03,31.1999,-88.6617,"['ARMEDCONFLICT', 'EPU_CATS_NATIONAL_SECURITY', 'WOUND', 'TAX_FNCACT_LEADERS', 'KILL', 'CRISISLEX_T03_DEAD', 'CRIME_ILLEGAL_DRUGS', 'WB_2462_POLITICAL_VIOLENCE_AND_WAR', 'TAX_FNCACT_GUARD', 'TAX_FNCACT_GUARD', 'CRISISLEX_C03_WELLBEING_HEALTH', 'CRISISLEX_C03_WELLBEING_HEALTH', 'CRISISLEX_T02_INJURED', 'CRISISLEX_T02_INJURED', 'CRIME_COMMON_ROBBERY', 'TAX_FNCACT_COMMISSIONER', 'DRUG_TRADE', 'WB_1331_HEALTH_TECHNOLOGIES', 'WB_2453_ORGANIZED_CRIME', 'WB_1350_PHARMACEUTICALS', 'WB_2456_DRUGS_AND_NARCOTICS', 'TRIAL', 'TRIAL', 'TAX_MILITARY_TITLE_OFFICERS', 'TAX_FNCACT_OFFICERS', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_T11_UPDATESSYMPATHY', 'MEDIA_MSM', 'ARREST', 'SOC_POINTSOFINTEREST_JAIL', 'SHORTAGE', 'ORGANIZED_CRIME', 'ORGANIZED_CRIME', 'WB_2433_CONFLICT_AND_VIOLENCE', 'WB_2433_CONFLICT_AND_VIOLENCE', 'WB_2452_GANGS', 'WB_2452_GANGS', 'WB_2445_NON_STATE_SECURITY_ACTORS', 'WB_2445_NON_STATE_SECURITY_ACTORS', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_2025_INVESTIGATION', 'WB_831_GOVERNANCE', 'WB_832_ANTI_CORRUPTION', 'TAX_FNCACT_JUDGE', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'EPU_CATS_MIGRATION_FEAR_FEAR', 'IDEOLOGY', 'POLITICAL_TURMOIL', 'SOC_POINTSOFINTEREST_PRISON', 'SOC_POINTSOFINTEREST_PRISON', 'SOC_POINTSOFINTEREST_PRISON', 'SOC_POINTSOFINTEREST_PRISON', 'SOC_POINTSOFINTEREST_PRISON', 'TAX_FNCACT_CHIEF', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'TAX_FNCACT_CRIMINAL', 'TAX_WORLDLANGUAGES_CHICKASAW', 'JUSTICE', 'TAX_FNCACT_GANGSTER', 'TAX_FNCACT_GANGSTER', 'RESIGNATION', 'WB_1428_INJURY', 'WB_1406_DISEASES', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY', 'TAX_FNCACT_OFFICIALS', 'TAX_FNCACT_OFFICIALS', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'TAX_ETHNICITY_BLACK', 'TAX_ETHNICITY_BLACK', '']",-7.98650168728909
2020-01-03,31.1999,-88.6617,"['ARMEDCONFLICT', 'EPU_CATS_NATIONAL_SECURITY', 'WOUND', 'TAX_FNCACT_LEADERS', 'KILL', 'CRISISLEX_T03_DEAD', 'CRIME_ILLEGAL_DRUGS', 'WB_2462_POLITICAL_VIOLENCE_AND_WAR', 'TAX_FNCACT_GUARD', 'TAX_FNCACT_GUARD', 'CRISISLEX_C03_WELLBEING_HEALTH', 'CRISISLEX_C03_WELLBEING_HEALTH', 'CRISISLEX_T02_INJURED', 'CRISISLEX_T02_INJURED', 'CRIME_COMMON_ROBBERY', 'TAX_FNCACT_COMMISSIONER', 'DRUG_TRADE', 'WB_1331_HEALTH_TECHNOLOGIES', 'WB_2453_ORGANIZED_CRIME', 'WB_1350_PHARMACEUTICALS', 'WB_2456_DRUGS_AND_NARCOTICS', 'TRIAL', 'TRIAL', 'TAX_MILITARY_TITLE_OFFICERS', 'TAX_FNCACT_OFFICERS', 'CRISISLEX_C07_SAFETY', 'CRISISLEX_T11_UPDATESSYMPATHY', 'MEDIA_MSM', 'ARREST', 'SOC_POINTSOFINTEREST_JAIL', 'SHORTAGE', 'ORGANIZED_CRIME', 'ORGANIZED_CRIME', 'WB_2433_CONFLICT_AND_VIOLENCE', 'WB_2433_CONFLICT_AND_VIOLENCE', 'WB_2452_GANGS', 'WB_2452_GANGS', 'WB_2445_NON_STATE_SECURITY_ACTORS', 'WB_2445_NON_STATE_SECURITY_ACTORS', 'WB_2024_ANTI_CORRUPTION_AUTHORITIES', 'WB_2025_INVESTIGATION', 'WB_831_GOVERNANCE', 'WB_832_ANTI_CORRUPTION', 'TAX_FNCACT_JUDGE', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'CRISISLEX_CRISISLEXREC', 'EPU_CATS_MIGRATION_FEAR_FEAR', 'IDEOLOGY', 'POLITICAL_TURMOIL', 'SOC_POINTSOFINTEREST_PRISON', 'SOC_POINTSOFINTEREST_PRISON', 'SOC_POINTSOFINTEREST_PRISON', 'SOC_POINTSOFINTEREST_PRISON', 'SOC_POINTSOFINTEREST_PRISON', 'TAX_FNCACT_CHIEF', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'SOC_POINTSOFINTEREST_PRISONS', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_2490_NATIONAL_PROTECTION_AND_SECURITY', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_696_PUBLIC_SECTOR_MANAGEMENT', 'WB_840_JUSTICE', 'WB_840_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'WB_1014_CRIMINAL_JUSTICE', 'TAX_FNCACT_CRIMINAL', 'TAX_WORLDLANGUAGES_CHICKASAW', 'JUSTICE', 'TAX_FNCACT_GANGSTER', 'TAX_FNCACT_GANGSTER', 'RESIGNATION', 'WB_1428_INJURY', 'WB_1406_DISEASES', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY', 'TAX_FNCACT_OFFICIALS', 'TAX_FNCACT_OFFICIALS', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'UNGP_CRIME_VIOLENCE', 'TAX_ETHNICITY_BLACK', 'TAX_ETHNICITY_BLACK', '']",-7.3993471164309
2020-01-03,33.3386,44.3939,"['UNGP_FORESTS_RIVERS_OCEANS', 'TAX_FNCACT_RETAILER', 'TAX_MILITARY_TITLE_COMMANDER', 'TAX_FNCACT_COMMANDER', 'TAX_ETHNICITY_DIME', 'TAX_FNCACT_ENGINEER', 'TAX_ECON_PRICE', 'WB_1331_HEALTH_TECHNOLOGIES', 'WB_2453_ORGANIZED_CRIME', 'WB_1350_PHARMACEUTICALS', 'WB_2433_CONFLICT_AND_VIOLENCE', 'WB_621_HEALTH_NUTRITION_AND_POPULATION', 'WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE', 'WB_2456_DRUGS_AND_NARCOTICS', 'CRISISLEX_CRISISLEXREC', 'TAX_FNCACT_LEADER', 'KILL', 'KILL', 'CRISISLEX_T03_DEAD', 'CRISISLEX_T03_DEAD', 'LEADER', 'TAX_FNCACT_PRESIDENT', 'USPEC_POLITICS_GENERAL', 'ALLIANCE', 'EPU_CATS_MIGRATION_FEAR_FEAR', 'GENERAL_HEALTH', 'GENERAL_HEALTH', 'GENERAL_HEALTH', 'SHORTAGE', 'TAX_FNCACT_MANAGER', 'TAX_FNCACT_MANAGER', 'ECON_EARNINGSREPORT', 'ENV_OIL', 'ENV_OIL', 'MANMADE_DISASTER_IMPLIED', 'PROTEST', 'MOVEMENT_GENERAL', 'TAX_FNCACT_ACTIVIST', 'WB_1921_PRIVATE_SECTOR_DEVELOPMENT', 'WB_1921_PRIVATE_SECTOR_DEVELOPMENT', 'WB_346_COMPETITIVE_INDUSTRIES', 'WB_346_COMPETITIVE_INDUSTRIES', 'WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS', 'WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS', 'WB_1281_MANUFACTURING', 'WB_1281_MANUFACTURING', 'CRISISLEX_T11_UPDATESSYMPATHY', 'CRISISLEX_T11_UPDATESSYMPATHY', 'CRISISLEX_T11_UPDATESSYMPATHY', 'CRISISLEX_T11_UPDATESSYMPATHY', 'CRISISLEX_T11_UPDATESSYMPATHY', 'WB_2670_JOBS', 'WB_1467_EDUCATION_FOR_ALL', 'WB_470_EDUCATION', 'WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS', 'WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'ECON_STOCKMARKET', 'MEDICAL', 'TAX_FNCACT_MILITARY_LEADER', 'USPEC_POLICY', 'USPEC_POLICY', 'USPEC_POLICY', 'EPU_ECONOMY', 'EPU_ECONOMY', 'EPU_ECONOMY', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'EPU_ECONOMY_HISTORIC', 'TAX_FNCACT_ANALYST', 'TAX_ETHNICITY_IRANIAN', 'TAX_FNCACT_CEO', 'ARMEDCONFLICT', 'ARMEDCONFLICT', 'MEDIA_SOCIAL', 'MEDIA_SOCIAL', 'ECON_OILPRICE', 'CRIME_ILLEGAL_DRUGS', 'CRIME_ILLEGAL_DRUGS', 'WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE', 'WB_2689_JOBS_DIAGNOSTICS', 'WB_2748_EMPLOYMENT', '']",1.36138613861386
