,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
6051,902974760,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,43,43,4,1,2.8,6,1,6,-3.4869394976208903,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,United Kingdom,UK,UK,54.0,-4.0,UK,20200201,http://freerepublic.com/tag/*/index?more=3812628
6052,902974761,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,GOV,MAYOR,,,,,,GOV,,,0,20,20,2,1,3.0,2,1,2,5.39325842696629,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,-41.3,174.783,-1521348,4,"Wellington, New Zealand (general), New Zealand",NZ,NZ00,-41.3,174.783,-1521348,20200201,http://wellington.scoop.co.nz/?p=125441
6053,902974762,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,20,20,2,1,3.0,45,4,45,-3.22605447103375,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://www.couriermail.com.au/news/cancel-all-flights-calls-to-cancel-flights-between-australia-and-china/news-story/6b85bbbac4aabc05d122a16e4f9aa692?nk=b93ce8c44784a1b11e591f4513d5f795-1580515342
6054,902974763,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,GOV,FOREIGN MINIST,,,,,,GOV,,,1,46,46,4,1,7.0,10,1,10,-5.10204081632653,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,20200201,https://www.thestar.com.my/news/nation/2020/02/01/wisma-putra-on-standby-to-evacuate-malaysians-in-hubei
6055,902974764,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,GOV,CHIEF EXECUTIVE,,,,,,GOV,,,0,120,120,12,3,-4.0,2,1,2,-4.32503276539974,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,20200201,https://www.thisismoney.co.uk/money/comment/article-7953531/ALEX-BRUMMER-UK-quarantine-coronavirus-avoid-economic-consequences.html
6056,902974765,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,172,172,17,4,-5.0,113,10,111,-3.79648788172944,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://www.couriermail.com.au/news/cancel-all-flights-calls-to-cancel-flights-between-australia-and-china/news-story/6b85bbbac4aabc05d122a16e4f9aa692?nk=b93ce8c44784a1b11e591f4513d5f795-1580515342
6057,902974766,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,GOVBUS,INDUSTRIES MINIST,,,,,,GOV,BUS,,1,70,70,7,2,7.0,3,1,3,0.0,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://www.thestar.com.my/news/nation/2020/02/01/malaysia-lends-a-helping-hand-to-china
6058,902974767,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,GOVBUS,INDUSTRIES MINIST,,,,,,GOV,BUS,,1,70,70,7,2,7.0,2,1,2,0.0,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://www.thestar.com.my/news/nation/2020/02/01/malaysia-lends-a-helping-hand-to-china
6059,902974768,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,0,42,42,4,1,1.9,2,1,2,-4.320987654320991,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,3,"Santa Clara County, California, United States",US,USCA,37.2333,-121.76799999999999,277307,20200201,https://www.msn.com/en-us/news/us/santa-clara-county-resident-tests-positive-for-new-coronavirus/ar-BBZwYD3
6060,902974769,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,0,42,42,4,1,1.9,2,1,2,-4.320987654320991,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,3,"Santa Clara County, California, United States",US,USCA,37.2333,-121.76799999999999,277307,3,"Santa Clara County, California, United States",US,USCA,37.2333,-121.76799999999999,277307,20200201,https://www.msn.com/en-us/news/us/santa-clara-county-resident-tests-positive-for-new-coronavirus/ar-BBZwYD3
6061,902974770,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,IGOUNOHLHWHO,WORLD HEALTH ORGANIZATION,,UNO,,,,IGO,HLH,,1,190,190,19,4,-10.0,24,3,24,-2.1033195106352203,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200201,https://www.agriculture.com/markets/newswire/grains-us-soybeans-wheat-fall-as-coronavirus-spreads-corn-firms
6062,902974771,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,IGOUNOHLHWHO,WORLD HEALTH ORGANIZATION,,UNO,,,,IGO,HLH,,1,190,190,19,4,-10.0,6,3,6,-2.1033195106352203,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200201,https://www.agriculture.com/markets/newswire/grains-us-soybeans-wheat-fall-as-coronavirus-spreads-corn-firms
6063,902974772,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,INT,FOREIGN NATIONAL,,,,,,INT,,,1,172,172,17,4,-5.0,2,2,2,-6.00885515496521,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,2,"Washington, United States",US,USWA,47.3917,-121.571,WA,20200201,https://www.wvgazettemail.com/news/us-declares-emergency-new-entry-restrictions-due-to-virus/article_f17374ed-1281-546c-8d26-7e8cf4d0b1c9.html
6064,902974773,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,INT,FOREIGN NATIONAL,,,,,,INT,,,1,172,172,17,4,-5.0,2,2,2,-6.00885515496521,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,2,"Washington, United States",US,USWA,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,47.3917,-121.571,WA,20200201,https://www.wvgazettemail.com/news/us-declares-emergency-new-entry-restrictions-due-to-virus/article_f17374ed-1281-546c-8d26-7e8cf4d0b1c9.html
6065,902974774,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,INT,FOREIGN NATIONAL,,,,,,INT,,,1,172,172,17,4,-5.0,38,38,38,-6.27566759193547,1,Japan,JA,JA,36.0,138.0,JA,1,Japan,JA,JA,36.0,138.0,JA,1,Japan,JA,JA,36.0,138.0,JA,20200201,https://www.richmond.com/news/national-world/us-declares-public-health-emergency-due-to-virus/article_e474615a-aa51-5804-9b59-6c83bca3afaa.html
6066,902974775,20200201,202002,2020,2020.0849,CHN,WUHAN,CHN,,,,,,,,JPN,TOKYO,JPN,,,,,,,,0,42,42,4,1,1.9,33,4,33,-3.27755223800485,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://www.couriermail.com.au/news/cancel-all-flights-calls-to-cancel-flights-between-australia-and-china/news-story/6b85bbbac4aabc05d122a16e4f9aa692?nk=b93ce8c44784a1b11e591f4513d5f795-1580515342
6067,902974776,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,LAB,EMPLOYEE,,,,,,LAB,,,1,36,36,3,1,4.0,10,1,10,-4.615384615384619,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://vmagazine.com/article/levis-closes-half-their-stores-in-china/
6068,902974777,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,MED,MEDIA,,,,,,MED,,,1,13,13,1,1,0.4,10,2,10,-4.94220794174736,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,20200201,https://www.thestar.com.my/news/nation/2020/02/01/wisma-putra-on-standby-to-evacuate-malaysians-in-hubei
6069,902974778,20200201,202002,2020,2020.0849,CHN,CHINESE,CHN,,,,,,,,MED,WEBSITE,,,,,,MED,,,1,110,110,11,3,-2.0,7,1,7,-2.4456521739130404,3,"University Of Missouri, Missouri, United States",US,USMO,38.9459,-92.3277,728067,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,3,"University Of Missouri, Missouri, United States",US,USMO,38.9459,-92.3277,728067,20200201,https://www.columbiamissourian.com/news/higher_education/chinese-new-year-event-canceled-for-public-health-concerns/article_0e4a4f54-446a-11ea-9c7c-1b9313aaeda2.html
6070,902974779,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,MNG,MONGOLIA,MNG,,,,,,,,1,42,42,4,1,1.9,10,2,10,-2.77777777777778,1,Mongolia,MG,MG,46.0,105.0,MG,1,Mongolia,MG,MG,46.0,105.0,MG,1,Mongolia,MG,MG,46.0,105.0,MG,20200201,https://www.centralasiatimes.com/news/263886093/mongolia-is-closing-its-border-with-china-due-to-the-coronavirus
6071,902974780,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,MOS,MUSLIM,,,,MOS,,,,,0,180,180,18,4,-9.0,30,3,30,-3.7684325505188503,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,20200201,https://www.wctrib.com/news/nation/4916587-Trump-expands-long-standing-immigration-ban-to-include-six-more-countries-most-from-Africa
6072,902974781,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,MYS,MALAYSIAN,MYS,,,,,,,,0,36,36,3,1,4.0,1,1,1,-5.10204081632653,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,4,"Petaling, Malaysia (general), Malaysia",MY,MY00,3.08333,101.667,-2403014,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,20200201,https://www.thestar.com.my/news/nation/2020/02/01/wisma-putra-on-standby-to-evacuate-malaysians-in-hubei
6073,902974782,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,MYS,MALAYSIAN,MYS,,,,,,,,0,36,36,3,1,4.0,1,1,1,-5.10204081632653,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,20200201,https://www.thestar.com.my/news/nation/2020/02/01/wisma-putra-on-standby-to-evacuate-malaysians-in-hubei
6074,902974783,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,MYS,MALAYSIAN,MYS,,,,,,,,0,90,90,9,2,-2.0,1,1,1,-5.10204081632653,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,4,"Petaling, Malaysia (general), Malaysia",MY,MY00,3.08333,101.667,-2403014,4,"Petaling, Malaysia (general), Malaysia",MY,MY00,3.08333,101.667,-2403014,20200201,https://www.thestar.com.my/news/nation/2020/02/01/wisma-putra-on-standby-to-evacuate-malaysians-in-hubei
6075,902974784,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,MYS,MALAYSIAN,MYS,,,,,,,,0,90,90,9,2,-2.0,1,1,1,-5.10204081632653,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,20200201,https://www.thestar.com.my/news/nation/2020/02/01/wisma-putra-on-standby-to-evacuate-malaysians-in-hubei
6076,902974785,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,MYS,MALAYSIA,MYS,,,,,,,,1,190,190,19,4,-10.0,8,1,8,0.0,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://www.thestar.com.my/news/nation/2020/02/01/malaysia-lends-a-helping-hand-to-china
6077,902974786,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,MYS,MALAYSIA,MYS,,,,,,,,1,190,190,19,4,-10.0,2,1,2,0.0,1,Malaysia,MY,MY,2.5,112.5,MY,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://www.thestar.com.my/news/nation/2020/02/01/malaysia-lends-a-helping-hand-to-china
6078,902974787,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,MYSGOVBUS,MALAYSIA,MYS,,,,,GOV,BUS,,1,70,70,7,2,7.0,2,1,2,0.0,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://www.thestar.com.my/news/nation/2020/02/01/malaysia-lends-a-helping-hand-to-china
6079,902974788,20200201,202002,2020,2020.0849,CHN,CHINESE,CHN,,,,,,,,SGP,SINGAPORE,SGP,,,,,,,,0,172,172,17,4,-5.0,4,2,4,-6.00885515496521,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20200201,https://www.wvgazettemail.com/news/us-declares-emergency-new-entry-restrictions-due-to-virus/article_f17374ed-1281-546c-8d26-7e8cf4d0b1c9.html
6080,902974789,20200201,202002,2020,2020.0849,CHN,CHINESE,CHN,,,,,,,,SGP,SINGAPORE,SGP,,,,,,,,1,172,172,17,4,-5.0,96,43,96,-6.16576412076558,1,Japan,JA,JA,36.0,138.0,JA,1,Japan,JA,JA,36.0,138.0,JA,1,Japan,JA,JA,36.0,138.0,JA,20200201,https://www.richmond.com/news/national-world/us-declares-public-health-emergency-due-to-virus/article_e474615a-aa51-5804-9b59-6c83bca3afaa.html
6081,902974790,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,IOWA,USA,,,,,,,,0,10,10,1,1,0.0,1,1,1,0.89365504915103,1,China,CH,CH,35.0,105.0,CH,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,20200201,https://www.factcheck.org/2020/01/trump-exaggerates-china-trade-impact-on-farmers/
6082,902974791,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,IOWA,USA,,,,,,,,0,10,10,1,1,0.0,1,1,1,0.89365504915103,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,1,China,CH,CH,35.0,105.0,CH,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,20200201,https://www.factcheck.org/2020/01/trump-exaggerates-china-trade-impact-on-farmers/
6083,902974792,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,1,20,20,2,1,3.0,10,1,10,-3.4364261168384904,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,20200201,https://www.sfexaminer.com/news/trump-administration-declares-health-emergency-over-coronavirus/
6084,902974793,20200201,202002,2020,2020.0849,CHN,BEIJING,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,40,40,4,1,1.0,3,3,3,-2.1033195106352203,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,20200201,https://www.agriculture.com/markets/newswire/grains-us-soybeans-wheat-fall-as-coronavirus-spreads-corn-firms
6085,902974794,20200201,202002,2020,2020.0849,CHN,BEIJING,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,40,40,4,1,1.0,3,3,3,-2.1033195106352203,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.38799999999999,-1898541,20200201,https://www.agriculture.com/markets/newswire/grains-us-soybeans-wheat-fall-as-coronavirus-spreads-corn-firms
6086,902974795,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,42,42,4,1,1.9,8,2,8,-4.3165467625899305,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,3,"Los Angeles International Airport, California, United States",US,USCA,33.9425,-118.40899999999999,1653694,3,"Los Angeles International Airport, California, United States",US,USCA,33.9425,-118.40899999999999,1653694,20200201,https://kyma.com/lifestyle/health/2020/01/31/what-we-know-about-the-coronavirus-cases-in-the-us/
6087,902974796,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,2,1,2,-3.4364261168384904,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,20200201,https://www.sfexaminer.com/news/trump-administration-declares-health-emergency-over-coronavirus/
6088,902974797,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,1,42,42,4,1,1.9,6,1,6,-3.4364261168384904,4,"Hubei, Guangdong, China",CH,CH30,23.2656,116.054,10073728,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,34.0522,-118.244,1662328,20200201,https://www.sfexaminer.com/news/trump-administration-declares-health-emergency-over-coronavirus/
6089,902974798,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,42,42,4,1,1.9,4,2,4,-4.3165467625899305,3,"Los Angeles International Airport, California, United States",US,USCA,33.9425,-118.40899999999999,1653694,3,"Los Angeles International Airport, California, United States",US,USCA,33.9425,-118.40899999999999,1653694,3,"Orange County, California, United States",US,USCA,33.7,-117.76799999999999,277294,20200201,https://kyma.com/lifestyle/health/2020/01/31/what-we-know-about-the-coronavirus-cases-in-the-us/
6090,902974799,20200201,202002,2020,2020.0849,CHN,WUHAN,CHN,,,,,,,,USA,LOS ANGELES,USA,,,,,,,,0,42,42,4,1,1.9,4,2,4,-4.3165467625899305,3,"Los Angeles International Airport, California, United States",US,USCA,33.9425,-118.40899999999999,1653694,3,"Orange County, California, United States",US,USCA,33.7,-117.76799999999999,277294,3,"Orange County, California, United States",US,USCA,33.7,-117.76799999999999,277294,20200201,https://kyma.com/lifestyle/health/2020/01/31/what-we-know-about-the-coronavirus-cases-in-the-us/
6091,902974800,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,42,42,4,1,1.9,5,5,5,-3.1727588092766297,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200201,https://lompocrecord.com/news/state-and-regional/delta-american-and-united-suspend-flights-between-us-china/article_704d7b85-d41c-5a14-85dc-7acec665747f.html
6092,902974801,20200201,202002,2020,2020.0849,CHN,SHANGHAI,CHN,,,,,,,,USA,SAN FRANCISCO,USA,,,,,,,,0,42,42,4,1,1.9,7,6,7,-3.17129069836651,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20200201,https://lompocrecord.com/news/state-and-regional/delta-american-and-united-suspend-flights-between-us-china/article_704d7b85-d41c-5a14-85dc-7acec665747f.html
6093,902974802,20200201,202002,2020,2020.0849,CHN,WUHAN,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,43,43,4,1,2.8,9,9,9,-4.2353758285413,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,4,"Shanghai, Shanghai, China",CH,CH23,31.2222,121.458,-1924465,20200201,http://www.pentictonherald.ca/news/world_news/article_62e8dc44-158e-5cf0-948f-5b2afc233fd0.html
6094,902974803,20200201,202002,2020,2020.0849,CHN,WUHAN,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,43,43,4,1,2.8,92,14,92,-4.3141800531088,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,3,"Snohomish County, Washington, United States",US,USWA,48.0498,-121.71799999999999,1529222,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://kvia.com/health/2020/01/31/new-report-on-first-us-case-of-novel-coronavirus-details-mild-symptoms-followed-by-pneumonia/
6095,902974804,20200201,202002,2020,2020.0849,CHN,WUHAN,CHN,,,,,,,,USA,SAN FRANCISCO,USA,,,,,,,,1,43,43,4,1,2.8,42,5,42,-4.28800192643429,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,3,"San Francisco Bay, California, United States",US,USCA,37.7083,-122.28,1654951,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://www.businessinsider.in/science/news/a-coronavirus-case-has-been-confirmed-in-the-san-francisco-bay-area-near-silicon-valley-a-man-who-recently-returned-from-wuhan-and-shanghai/articleshow/73822565.cms
6096,902974805,20200201,202002,2020,2020.0849,CHN,WUHAN,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,43,43,4,1,2.8,62,14,62,-4.31447589179394,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,2,"Washington, United States",US,USWA,47.3917,-121.571,WA,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,20200201,https://kvia.com/health/2020/01/31/new-report-on-first-us-case-of-novel-coronavirus-details-mild-symptoms-followed-by-pneumonia/
6097,902974806,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,SAN FRANCISCO,USA,,,,,,,,1,43,43,4,1,2.8,4,1,4,-7.72058823529412,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,1,Thailand,TH,TH,15.0,100.0,TH,1,Thailand,TH,TH,15.0,100.0,TH,20200201,https://ebar.com/news/latest_news/287608
6098,902974807,20200201,202002,2020,2020.0849,CHN,WUHAN,CHN,,,,,,,,USA,CHICAGO,USA,,,,,,,,0,43,43,4,1,2.8,5,2,5,-4.43920769617092,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,4,"Wuhan, Hubei, China",CH,CH12,30.5833,114.26700000000001,-1930776,3,"Chicago, Illinois, United States",US,USIL,41.85,-87.6501,423587,20200201,https://lompocrecord.com/news/state-and-regional/us-quarantines-american-evacuees-from-china-at-military-base/article_dfbe0a9d-a90a-5833-bd48-ce9b95d4ff2f.html
6099,902974808,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,SAN FRANCISCO,USA,,,,,,,,1,43,43,4,1,2.8,16,1,16,-7.72058823529412,1,China,CH,CH,35.0,105.0,CH,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,1,China,CH,CH,35.0,105.0,CH,20200201,https://ebar.com/news/latest_news/287608
6100,902974809,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,1,43,43,4,1,2.8,24,3,24,-4.9080450073289805,1,China,CH,CH,35.0,105.0,CH,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200201,https://www.zoomerradio.ca/news/latest-news/u-s-declares-national-health-emergency-amid-coronavirus/
6101,902974810,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,1,43,43,4,1,2.8,12,3,12,-4.9080450073289805,1,China,CH,CH,35.0,105.0,CH,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,China,CH,CH,35.0,105.0,CH,20200201,https://www.zoomerradio.ca/news/latest-news/u-s-declares-national-health-emergency-amid-coronavirus/
6102,902974811,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,57,57,5,1,8.0,2,1,2,0.3392705682782,1,China,CH,CH,35.0,105.0,CH,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20200201,http://thearcticsounder.com/article/2005working_together_to_bolster_our_fisheries
6103,902974812,20200201,202002,2020,2020.0849,CHN,CHINA,CHN,,,,,,,,USA,IOWA,USA,,,,,,,,0,61,61,6,2,6.4,6,1,5,0.89365504915103,1,China,CH,CH,35.0,105.0,CH,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,1,China,CH,CH,35.0,105.0,CH,20200201,https://www.factcheck.org/2020/01/trump-exaggerates-china-trade-impact-on-farmers/
